name,current_day,middle_eastern,african,american,mexican,latin_american,italian,chinese,japanese,southern_central_asian,french,eastern_europe,central_europe,caribbean,mediterranean,indian,spanish,kosher,gluten_free,wheelchair,vegan,vegetarian,pescatarian,keto,soy,dog,covid,occasion,num_people,meal,oneDollar,twoDollar,threeDollar,fourDollar,rest_id,going
Daria S.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,7.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Racquelle W.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,6.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Trendy D.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Nikhita J.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Tiffany Y.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Suchi T.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,family,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Becca R.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Whitney G.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,friends,3.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Janice J.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Keith N.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Dana C.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,5.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Johanna B.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,family,4.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Kristen L.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,4.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Leah F.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Nick Y.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Cara Y.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,10.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Connor M.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Nicole I.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Maria I.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Mariah D.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,0
Faraz A.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,7.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Meka D.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,10.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Melanie G.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,family,9.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Michelle K.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Alicia T.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Margie A.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Halide T.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Mindy L.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Danny O.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Bailey P.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Joyce D.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
CL H.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Danalie R.,Saturday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
William M.,Wednesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Jessica K.,Friday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Shieldmaiden P.,Tuesday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,lunch,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Victoria C.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,breakfast,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Hala M.,Sunday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Angelica B.,Monday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Yohana G.,Thursday,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,u4J0llPPQDXNuRq2mNX6LQ,1
Justin R.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Mona' S.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Be C.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Tristan S.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Callie B.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Ja'Niece D.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Dell B.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Kathy S.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clients,9.0,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Kaitlyn S.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Jamie O.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,clients,4.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Aaien T.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Kyle H.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Sherry M.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Morgan F.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,0
Lashe D.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
J E.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Loinel A.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
M F.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Elise B.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Cedric T.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
mary g.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Nichols P.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Afiya P.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Sandy A.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,friends,2.0,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Napualokelani K.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,solo,1.0,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Cheri H.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Elyon R.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Peng L.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Aunique O.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Hayley L.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Jorge L.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Rudy X.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,9.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Frankie R.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Adora P.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Karee C.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,3.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Melinda M.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,3.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Tisha M.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,6.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Amy B.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Christy Y.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,8.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Gisel L.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Sjc C.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,4.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Derek A.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Bernardo A.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,3.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Kylie J.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,0
Nessa R.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,5.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Vicky T.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Angela O.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
S B.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Lotus B.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Udochi O.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Keima W.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Jamie Y.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Brandi L.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Heaven G.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,lunch,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Nora P.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
David O.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Felix S.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Sabrina T.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,family,2.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Tara M.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,family,6.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Carmen D.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Sonya O.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,0
Carrie T.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Marcia S.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,0
Ahmed A.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Eni A.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,friends,10.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Robin T.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,friends,10.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Rashanda J.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,friends,4.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Leah K.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,friends,5.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Aubrey G.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,friends,8.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Keisha S.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,friends,4.0,dinner,0,0,1,0,MP6K_2ye4QRoG26tjGJGDA,1
Camille R.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Lex G.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Anthony W.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Tamika G.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Thomas B.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Ky T.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,date,2.0,breakfast,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Casey Q.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,9.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Lavel H.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Tracie W.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,10.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Raquel F.,Friday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
M W.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,3.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Kennedy S.,Monday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
christine k.,Thursday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,breakfast,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Chloe D.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,5.0,breakfast,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Alexander C.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Cheyann H.,Wednesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,8.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Day W.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,lunch,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
David F.,Sunday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,family,10.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Angel S.,Tuesday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,2.0,dinner,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
Brenda D.,Saturday,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,friends,4.0,lunch,0,0,1,0,f6RUYzCeVfdZXFnKSq1Lng,1
